final_figure	panel	panel_key	source_id	rank	candidate_score	candidate_path	candidate_filename	candidate_phase	candidate_columns	schema_read_error
Figure_2	A	Figure_2A	U26B2B1_primary_effects	8	39.0	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_GSE280297_preterm_term_collapsed.tsv	UTI_HostOmics_U26B2B1_GSE280297_preterm_term_collapsed.tsv	phaseU26B2B1_independent_dataset_evidence_collapse	dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;mean_tissue_effect;effect_metric;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;direction;fdr_0_10;best_tissue_q_value;evidence_weight;interpretation_role;absolute_effect	
Figure_2	B	Figure_2B	U26B2B1_classification	1	41.0	project://03_metadata/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_Figures_7_to_11_panel_plan.tsv	UTI_HostOmics_U26B2B1_Figures_7_to_11_panel_plan.tsv	phaseU26B2B1_independent_dataset_evidence_collapse	figure_family;figure_title;panel;panel_title;purpose;priority_modules	
Figure_2	B	Figure_2B	U26B2B1_classification	2	41.0	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_validation_class_summary.tsv	UTI_HostOmics_U26B2B1_validation_class_summary.tsv	phaseU26B2B1_independent_dataset_evidence_collapse	validation_class;n_modules	
Figure_2	B	Figure_2B	U26B2B1_classification	3	39.0	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_primary_independent_dataset_effects.tsv	UTI_HostOmics_U26B2B1_primary_independent_dataset_effects.tsv	phaseU26B2B1_independent_dataset_evidence_collapse	dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;effect_metric;direction;fdr_0_10;q_value;evidence_weight;interpretation_role;mean_tissue_effect;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;best_tissue_q_value	
Figure_2	B	Figure_2B	U26B2B1_classification	4	39.0	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_GSE186800_block_interaction_effects.tsv	UTI_HostOmics_U26B2B1_GSE186800_block_interaction_effects.tsv	phaseU26B2B1_independent_dataset_evidence_collapse	dataset;contrast_id;biological_context;evidence_tier;group_a;group_b;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;effect_metric;p_value;q_value;fdr_0_10;direction;n_group_a;n_group_b;fdr_bool;interpretation_boundary	
Figure_2	B	Figure_2B	U26B2B1_classification	5	39.0	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_GSE280297_UPEC_tissue_heterogeneity.tsv	UTI_HostOmics_U26B2B1_GSE280297_UPEC_tissue_heterogeneity.tsv	phaseU26B2B1_independent_dataset_evidence_collapse	dataset;analysis_family;tissue;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;q_value;fdr_0_10;direction	
Figure_2	B	Figure_2B	U26B2B1_classification	6	39.0	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_GSE280297_preterm_term_tissue_effects.tsv	UTI_HostOmics_U26B2B1_GSE280297_preterm_term_tissue_effects.tsv	phaseU26B2B1_independent_dataset_evidence_collapse	dataset;analysis_family;tissue;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;q_value;fdr_0_10;direction	
Figure_2	B	Figure_2B	U26B2B1_classification	7	39.0	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_GSE280297_preterm_term_collapsed.tsv	UTI_HostOmics_U26B2B1_GSE280297_preterm_term_collapsed.tsv	phaseU26B2B1_independent_dataset_evidence_collapse	dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;mean_tissue_effect;effect_metric;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;direction;fdr_0_10;best_tissue_q_value;evidence_weight;interpretation_role;absolute_effect	
Figure_2	B	Figure_2B	U26B2B1_classification	8	39.0	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_figure_family_rankings.tsv	UTI_HostOmics_U26B2B1_figure_family_rankings.tsv	phaseU26B2B1_independent_dataset_evidence_collapse	feature_id;axis;display_label;proposed_figure_family;n_independent_datasets;datasets;dataset_effects;n_positive_datasets;n_negative_datasets;dominant_direction;weighted_directional_coherence;median_effect;median_absolute_effect;max_absolute_effect;n_FDR10_datasets;n_moderate_effect_datasets;n_large_effect_datasets;validation_class;independent_evidence_priority_score	
Figure_2	C	Figure_2C	U26C1_core_network	1	54.0	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_core_and_secondary_modules.tsv	UTI_HostOmics_U26C1_refined_core_and_secondary_modules.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	feature_id;axis;display_label;proposed_figure_family;n_independent_datasets;datasets;dataset_effects;n_positive_datasets;n_negative_datasets;dominant_direction;weighted_directional_coherence;median_effect;median_absolute_effect;max_absolute_effect;n_FDR10_datasets;n_moderate_effect_datasets;n_large_effect_datasets;validation_class;independent_evidence_priority_score;n_non_tiny_concordant_moderate_datasets;biological_priority;preterm_vs_term_effect;preterm_tissue_coherence;preterm_direction;infection_outcome_relation;refined_preterm_effect_class;refined_infection_outcome_relation;manuscript_claim_priority	
Figure_2	C	Figure_2C	U26C1_core_network	2	42.0	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_Figure_11_architecture.tsv	UTI_HostOmics_U26C1_refined_Figure_11_architecture.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	panel;panel_title;feature_id;display_label;biological_priority;infection_direction;infection_coherence;preterm_effect;preterm_effect_class;infection_outcome_relation;figure_role	
Figure_2	C	Figure_2C	U26C1_core_network	3	42.0	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_decoupling_domains.tsv	UTI_HostOmics_U26C1_refined_decoupling_domains.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	domain;n_features;median_effect;mean_effect;n_positive;n_negative;directional_coherence;dominant_direction;refined_effect_class;refined_interpretation	
Figure_2	C	Figure_2C	U26C1_core_network	4	37.0	project://03_metadata/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_interpretation_correction_log.tsv	UTI_HostOmics_U26C1_interpretation_correction_log.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	issue;original;revised;basis	
Figure_2	C	Figure_2C	U26C1_core_network	5	33.5	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_phase_decision.tsv	UTI_HostOmics_U26C1_phase_decision.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	phase;decision;near_neutral_absolute_effect_threshold;n_robust_core_modules;n_provisional_core_modules;n_secondary_modules;n_true_direction_reversals;TLR4_pregnancy_class;steroid_synthesis_domain;complement_domain;manuscript_modified;existing_figures_modified;next_phase	
Figure_2	C	Figure_2C	U26C1_core_network	6	15.0	project://06_tables/phaseU26D2C_cellular_localization_synthesis/UTI_HostOmics_U26D2C_core_module_cellular_attribution.tsv	UTI_HostOmics_U26D2C_core_module_cellular_attribution.tsv	phaseU26D2C_cellular_localization_synthesis	feature_id;display_label;axis;proposed_figure_family;n_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;n_high_or_moderate_populations;top_population_by_composite_score;top_population_composite_score;top_population_evidence_class;top_population_mean_gene_log2FC;top_population_gene_direction_coherence;top_population_hedges_g;top_population_variance_sensitive_g;top_to_second_score_ratio;cellular_localization_class;median_mean_gene_log2FC;median_gene_direction_coherence;median_composite_score;top_refined_subtype;top_refined_subtype_composite_score;top_refined_subtype_mean_gene_log2FC;top_refined_subtype_gene_direction_coherence;top_refined_subtype_hedges_g;top_refined_subtype_variance_sensitive_g;biological_priority;manuscript_claim_priority;refined_infection_outcome_relation	
Figure_2	C	Figure_2C	U26C1_core_network	7	14.0	project://06_tables/phaseU26D2B_GSE252321_refined_celltype_pseudobulk/UTI_HostOmics_U26D2B_core_module_cellular_localization.tsv	UTI_HostOmics_U26D2B_core_module_cellular_localization.tsv	phaseU26D2B_GSE252321_refined_celltype_pseudobulk	feature_id;display_label;axis;proposed_figure_family;n_complete_populations;n_positive_populations;n_negative_populations;directional_coherence_fraction;dominant_direction;top_absolute_effect_population;top_absolute_effect_hedges_g;top_positive_population;top_positive_hedges_g;top_negative_population;top_negative_hedges_g;median_effect;median_absolute_effect;n_populations_abs_g_ge_0_5;n_populations_abs_g_ge_0_8;median_gene_direction_coherence;biological_priority;manuscript_claim_priority;refined_infection_outcome_relation;is_predefined_focus_module	
Figure_2	C	Figure_2C	U26C1_core_network	8	14.0	project://06_tables/phaseU26C_biological_synthesis_figure_architecture/UTI_HostOmics_U26C_core_and_secondary_modules.tsv	UTI_HostOmics_U26C_core_and_secondary_modules.tsv	phaseU26C_biological_synthesis_figure_architecture	feature_id;axis;display_label;proposed_figure_family;n_independent_datasets;datasets;dataset_effects;n_positive_datasets;n_negative_datasets;dominant_direction;weighted_directional_coherence;median_effect;median_absolute_effect;max_absolute_effect;n_FDR10_datasets;n_moderate_effect_datasets;n_large_effect_datasets;validation_class;independent_evidence_priority_score;n_non_tiny_concordant_moderate_datasets;biological_priority;preterm_vs_term_effect;preterm_tissue_coherence;preterm_direction;infection_outcome_relation	
Figure_2	D	Figure_2D	U26C1_complement_core	1	49.0	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_core_and_secondary_modules.tsv	UTI_HostOmics_U26C1_refined_core_and_secondary_modules.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	feature_id;axis;display_label;proposed_figure_family;n_independent_datasets;datasets;dataset_effects;n_positive_datasets;n_negative_datasets;dominant_direction;weighted_directional_coherence;median_effect;median_absolute_effect;max_absolute_effect;n_FDR10_datasets;n_moderate_effect_datasets;n_large_effect_datasets;validation_class;independent_evidence_priority_score;n_non_tiny_concordant_moderate_datasets;biological_priority;preterm_vs_term_effect;preterm_tissue_coherence;preterm_direction;infection_outcome_relation;refined_preterm_effect_class;refined_infection_outcome_relation;manuscript_claim_priority	
Figure_2	D	Figure_2D	U26C1_complement_core	2	37.0	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_Figure_11_architecture.tsv	UTI_HostOmics_U26C1_refined_Figure_11_architecture.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	panel;panel_title;feature_id;display_label;biological_priority;infection_direction;infection_coherence;preterm_effect;preterm_effect_class;infection_outcome_relation;figure_role	
Figure_2	D	Figure_2D	U26C1_complement_core	3	37.0	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_decoupling_domains.tsv	UTI_HostOmics_U26C1_refined_decoupling_domains.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	domain;n_features;median_effect;mean_effect;n_positive;n_negative;directional_coherence;dominant_direction;refined_effect_class;refined_interpretation	
Figure_2	D	Figure_2D	U26C1_complement_core	4	37.0	project://03_metadata/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_interpretation_correction_log.tsv	UTI_HostOmics_U26C1_interpretation_correction_log.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	issue;original;revised;basis	
Figure_2	D	Figure_2D	U26C1_complement_core	5	35.0	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_phase_decision.tsv	UTI_HostOmics_U26C1_phase_decision.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	phase;decision;near_neutral_absolute_effect_threshold;n_robust_core_modules;n_provisional_core_modules;n_secondary_modules;n_true_direction_reversals;TLR4_pregnancy_class;steroid_synthesis_domain;complement_domain;manuscript_modified;existing_figures_modified;next_phase	
Figure_2	D	Figure_2D	U26C1_complement_core	6	14.5	project://03_metadata/phaseU26B1_1_GSE280297_stability_refinement/GSE280297_U26B1_1_axis_scores.tsv.gz	GSE280297_U26B1_1_axis_scores.tsv.gz	phaseU26B1_1_GSE280297_stability_refinement	sample_id;tissue;treatment;primary_exposure;outcome;pregnancy_status;sex;inferred_group;AXIS__adipokine_signaling;AXIS__amino_acid_metabolism;AXIS__carbohydrate_inflammatory_carbon;AXIS__catecholamine_stress_adjacent;AXIS__complement_architecture;AXIS__immune_context_anchors;AXIS__insulin_irs_signaling;AXIS__lipid_metabolism;AXIS__nucleotide_nad_nitrogen;AXIS__steroid_cholesterol_endocrine	
Figure_2	D	Figure_2D	U26C1_complement_core	7	14.5	project://06_tables/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_cluster_marker_panel_scores.tsv	UTI_HostOmics_U26D2A_cluster_marker_panel_scores.tsv	phaseU26D2A_GSE252321_marker_celltype_reconstruction	cluster;urothelial_epithelial;macrophage_monocyte;dendritic;neutrophil;T_cell;B_cell;NK_cell;endothelial;fibroblast;smooth_muscle_pericyte;mast_cell	
Figure_2	D	Figure_2D	U26C1_complement_core	8	12.0	project://05_results/phaseU6_human_urine_comparator/GSE112098_series_matrix_module_scores.tsv	GSE112098_series_matrix_module_scores.tsv	phaseU6_human_urine_comparator	module_name;GSM3746348;GSM3746349;GSM3746350;GSM3746351;GSM3746352;GSM3746353;GSM3746354;GSM3746355;GSM3746356;GSM3746357;GSM3746358;GSM3746359;GSM3746360;GSM3746361;GSM3746362;GSM3746363;GSM3746364;GSM3746365;GSM3746366;GSM3746367;GSM3746368;GSM3746369;GSM3746370;GSM3746371;GSM3746372;GSM3746373;GSM3746374;GSM3746375;GSM3746376;GSM3746377;GSM3746378;GSM3746379;GSM3746380;GSM3746381;GSM3746382;GSM3746383;GSM3746384;GSM3746385;GSM3746386;GSM3746387;GSM3746388;GSM3746389;GSM3746390;GSM3746391;GSM3746392;GSM3746393;GSM3746394;GSM3746395;GSM3746396;GSM3746397;GSM3746398;GSM3746399;GSM3746400;GSM3746401;GSM3746402;GSM3746403;GSM3746404;GSM3746405;GSM3746406;GSM3746407;GSM3746408;GSM3746409;GSM3746410;GSM3746411;GSM3746412;GSM3746413;GSM3746414;GSM3746415;GSM3746416;GSM3746417;GSM3746418;GSM3746419;GSM3746420	
Figure_2	E	Figure_2E	U26B2B_GSE112098	1	74.0	project://06_tables/phaseU26B2B_cross_dataset_scoring_integration/UTI_HostOmics_U26B2B_GSE112098_unadjusted_results.tsv	UTI_HostOmics_U26B2B_GSE112098_unadjusted_results.tsv	phaseU26B2B_cross_dataset_scoring_integration	dataset;contrast_id;biological_context;evidence_tier;group_a;group_b;n_group_a;n_group_b;feature_type;axis;feature_id;display_label;proposed_figure_family;mean_group_a;mean_group_b;mean_difference_a_minus_b;hedges_g;welch_p_value;permutation_p_value;permutation_method;n_permutations;auc_group_a_higher;direction;permutation_q_within_contrast;welch_q_within_contrast;permutation_fdr_0_05;permutation_fdr_0_10	
Figure_2	E	Figure_2E	U26B2B_GSE112098	2	74.0	project://06_tables/phaseU26B2B_cross_dataset_scoring_integration/UTI_HostOmics_U26B2B_GSE112098_age_sex_adjusted_results.tsv	UTI_HostOmics_U26B2B_GSE112098_age_sex_adjusted_results.tsv	phaseU26B2B_cross_dataset_scoring_integration	dataset;contrast_id;biological_context;evidence_tier;group_a;group_b;n_group_a;n_group_b;feature_type;axis;feature_id;display_label;proposed_figure_family;model_estimate;model_standard_error;model_t_value;model_p_value;degrees_freedom;direction;model_q_within_contrast;model_fdr_0_05;model_fdr_0_10	
Figure_2	E	Figure_2E	U26B2B_GSE112098	3	69.0	project://06_tables/phaseU26B2B_cross_dataset_scoring_integration/UTI_HostOmics_U26B2B_GSE112098_coverage.tsv	UTI_HostOmics_U26B2B_GSE112098_coverage.tsv	phaseU26B2B_cross_dataset_scoring_integration	axis;submodule_id;display_label;proposed_figure_family;n_library_genes;n_detected_genes;coverage_fraction;coverage_class;score_eligible;detected_genes	
Figure_2	E	Figure_2E	U26B2B_GSE112098	4	69.0	project://06_tables/phaseU26B2B_cross_dataset_scoring_integration/UTI_HostOmics_U26B2B_GSE112098_group_mapping_audit.tsv	UTI_HostOmics_U26B2B_GSE112098_group_mapping_audit.tsv	phaseU26B2B_cross_dataset_scoring_integration	path;sample_column;group_column;sample_overlap_fraction;n_mapped;n_sepsis;n_vascular_surgery;completeness;selection_score	
Figure_2	E	Figure_2E	U26B2B_GSE112098	5	49.0	project://03_metadata/phaseU26B2B_cross_dataset_scoring_integration/GSE112098_U26B2B_resolved_scoring_design.tsv	GSE112098_U26B2B_resolved_scoring_design.tsv	phaseU26B2B_cross_dataset_scoring_integration	sample_id;annotation_row_matched;sample_geo_accession;status;submission_date;last_update_date;type;channel_count;source_name_ch1;organism_ch1;characteristics_ch1;treatment_protocol_ch1;molecule_ch1;extract_protocol_ch1;label_ch1;label_protocol_ch1;taxid_ch1;hyb_protocol;scan_protocol;description;data_processing;platform_id;contact_name;contact_email;contact_phone;contact_department;contact_institute;contact_address;contact_city;contact_state;contact_zip/postal_code;contact_country;supplementary_file;data_row_count;age;sex;comparison_group	
Figure_2	E	Figure_2E	U26B2B_GSE112098	6	40.5	project://06_tables/phaseU26B2B_cross_dataset_scoring_integration/UTI_HostOmics_U26B2B_effect_matrix.tsv	UTI_HostOmics_U26B2B_effect_matrix.tsv	phaseU26B2B_cross_dataset_scoring_integration	feature_id;GSE112098 | GSE112098_SEPSIS_VS_VASCULAR_SURGERY;GSE112098 | GSE112098_SEPSIS_VS_VASCULAR_SURGERY_ADJUSTED;GSE186800 | GSE186800_AVERAGE_TREATMENT;GSE186800 | GSE186800_BLOCK_MAIN_PBS;GSE186800 | GSE186800_GARDNERELLA1_VS_PBS1;GSE186800 | GSE186800_GARDNERELLA2_VS_PBS2;GSE186800 | GSE186800_INTERACTION_RECURRENCE;GSE186800 | GSE186800_TREATMENT_BLOCK1;GSE186800 | GSE186800_TREATMENT_BLOCK2;GSE252321 | GSE252321_UPEC_VS_CONTROL;GSE280297 | C1_PRETERM_VS_TERM__bladder;GSE280297 | C1_PRETERM_VS_TERM__placenta;GSE280297 | C1_PRETERM_VS_TERM__uterus;GSE280297 | C2_UPEC_VS_PBS_PREGNANCY__bladder;GSE280297 | C2_UPEC_VS_PBS_PREGNANCY__placenta;GSE280297 | C2_UPEC_VS_PBS_PREGNANCY__uterus;GSE280297 | C3_INFECTED_PREGNANT_VS_NONPREGNANT__bladder	
Figure_2	E	Figure_2E	U26B2B_GSE112098	7	37.0	project://06_tables/phaseU26B2B_cross_dataset_scoring_integration/UTI_HostOmics_U26B2B_harmonized_effect_evidence.tsv	UTI_HostOmics_U26B2B_harmonized_effect_evidence.tsv	phaseU26B2B_cross_dataset_scoring_integration	dataset;contrast_id;biological_context;evidence_tier;group_a;group_b;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;effect_metric;p_value;q_value;fdr_0_10;direction;n_group_a;n_group_b	
Figure_2	E	Figure_2E	U26B2B_GSE112098	8	37.0	project://06_tables/phaseU26B2B_cross_dataset_scoring_integration/UTI_HostOmics_U26B2B_GSE186800_factorial_results.tsv	UTI_HostOmics_U26B2B_GSE186800_factorial_results.tsv	phaseU26B2B_cross_dataset_scoring_integration	dataset;contrast_id;biological_context;evidence_tier;group_a;group_b;n_group_a;n_group_b;feature_type;axis;feature_id;display_label;proposed_figure_family;mean_group_a;mean_group_b;mean_difference_a_minus_b;hedges_g;model_estimate;model_standard_error;model_t_value;model_p_value;degrees_freedom;direction;model_q_within_contrast;model_fdr_0_05;model_fdr_0_10	
Figure_2	F	Figure_2F	U26B2B_GSE186800	1	69.0	project://06_tables/phaseU26B2B_cross_dataset_scoring_integration/UTI_HostOmics_U26B2B_GSE186800_factorial_results.tsv	UTI_HostOmics_U26B2B_GSE186800_factorial_results.tsv	phaseU26B2B_cross_dataset_scoring_integration	dataset;contrast_id;biological_context;evidence_tier;group_a;group_b;n_group_a;n_group_b;feature_type;axis;feature_id;display_label;proposed_figure_family;mean_group_a;mean_group_b;mean_difference_a_minus_b;hedges_g;model_estimate;model_standard_error;model_t_value;model_p_value;degrees_freedom;direction;model_q_within_contrast;model_fdr_0_05;model_fdr_0_10	
Figure_2	F	Figure_2F	U26B2B_GSE186800	2	69.0	project://06_tables/phaseU26B2B_cross_dataset_scoring_integration/UTI_HostOmics_U26B2B_GSE186800_pairwise_results.tsv	UTI_HostOmics_U26B2B_GSE186800_pairwise_results.tsv	phaseU26B2B_cross_dataset_scoring_integration	dataset;contrast_id;biological_context;evidence_tier;group_a;group_b;n_group_a;n_group_b;feature_type;axis;feature_id;display_label;proposed_figure_family;mean_group_a;mean_group_b;mean_difference_a_minus_b;hedges_g;welch_p_value;permutation_p_value;permutation_method;n_permutations;auc_group_a_higher;direction;permutation_q_within_contrast;welch_q_within_contrast;permutation_fdr_0_05;permutation_fdr_0_10	
