contrast_id	tissue	analysis_status	group_a	group_b	n_group_a	n_group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	mean_group_a	mean_group_b	mean_difference_a_minus_b	hedges_g	hedges_g_ci_low	hedges_g_ci_high	welch_t	p_value	auc_group_a_higher	direction	interpretation	q_value_within_contrast	fdr_0_05	fdr_0_10
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	lipid_metabolism	SPHINGOLIPID_CERAMIDE_METABOLISM	Sphingolipid and ceramide metabolism	Figure_7	-0.5114656147514586	0.4508108089152576	-0.9622764236667162	-1.083877198806066	-9.244352545214975	0.0	-1.8442827983376424	0.16248052947080605	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	lipid_metabolism	EICOSANOID_PROSTAGLANDIN_METABOLISM	Eicosanoid and prostaglandin metabolism	Figure_7	-0.1449500124280188	0.2878151458880824	-0.4327651583161012	-0.38768363083445556	-1.1600219710489437	1.5018016075089347	-0.7445080258619086	0.5294042469663136	0.5	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.6400260299144985	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	lipid_metabolism	LIPID_DROPLET_DYNAMICS	Lipid-droplet dynamics	Figure_7	-0.7320695489656933	0.13804760633508328	-0.8701171553007766	-0.5887955508699344	-4.626149056478472	0.8658636972928057	-1.0375982492908202	0.3770640623375581	0.16666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5464404027515444	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	lipid_metabolism	PPAR_SREBP_LXR_REGULATION	PPAR, SREBP and LXR regulation	Figure_7	-0.7857508855817212	0.25019091774367613	-1.0359418033253973	-1.172271737162082	-8936617866284972.0	-0.5340185613538461	-1.8553352154074767	0.17282954725313415	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	lipid_metabolism	FERROPTOSIS_LIPID_PEROXIDATION	Ferroptosis-linked lipid peroxidation	Figure_7	-0.2920743558937485	0.3302668700332861	-0.6223412259270347	-1.049840033899631	-28.3932577718443	0.0	-2.015013881929559	0.172120074955123	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	GLYCOLYSIS	Glycolysis	Figure_8	-0.20587903738390045	0.35569736542480407	-0.5615764028087045	-0.5481230534585063	-4.238796868741314	2.8092172530107193	-0.9623773327942157	0.40776737581816347	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5598162278181565	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	GLUCONEOGENESIS	Gluconeogenesis	Figure_8	-0.5884239374488294	0.11946074753735612	-0.7078846849861855	-0.8478932560888931	-7.403087178254632	0.0	-1.462508336649106	0.2398507162004819	0.16666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.47212497251549324	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	GLYCOGEN_SYNTHESIS	Glycogen synthesis	Figure_8	-0.27557048679794466	0.703481309972492	-0.9790517967704366	-0.9952641160240768	-3.477924524968011	0.0	-1.7896616706695092	0.17698363724601135	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	GLYCOGENOLYSIS	Glycogenolysis	Figure_8	-0.0927873689771267	0.30728167984152016	-0.40006904881864686	-0.3308573426614798	-1.0336192705642633	2.25750649906264	-0.6379447997968756	0.5860217486931808	0.5	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.6795397665465629	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	PENTOSE_PHOSPHATE_PATHWAY	Pentose-phosphate pathway	Figure_8	-0.7243369514248889	0.5212781914914436	-1.2456151429163325	-1.3470772520253822	-6.677580193985213	0.0	-2.2062629498602857	0.11872345099002282	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	TCA_OXPHOS	TCA cycle and oxidative phosphorylation	Figure_8	-0.116539106786129	0.3335682902265809	-0.4501073970127099	-0.436883272623189	-1.9689807899588456	1.9920707128504722	-0.7645810112321604	0.5006944201515577	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.6336913755043153	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	LACTATE_HIF1A_INFLAMMATORY_GLYCOLYSIS	Lactate and HIF1A inflammatory glycolysis	Figure_8	-0.3805969066799036	0.5195776173617076	-0.9001745240416112	-0.8037449788014522	-8.029410837259825	0.0	-1.509125025165808	0.2492334626386547	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.47212497251549324	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	AMPK_SIGNALING	AMPK signaling	Figure_8	-0.006878829248642685	0.5207551366610765	-0.5276339659097192	-0.5008878800252906	-65.97435865473777	0.4055642656622405	-0.9734843922945926	0.4327140464928113	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5791992483933415	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	MTOR_SIGNALING	mTOR signaling	Figure_8	-0.0812817961359048	0.35628397346803226	-0.43756576960393706	-0.6204320631023453	-19.538006021358946	0.0	-1.1980075606703893	0.34937346905867045	0.16666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5257766462898873	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	GLUCOSE_TRANSPORT	Glucose transport	Figure_8	-0.25730863580817187	0.28903122409412135	-0.5463398599022933	-0.5844494842678615	-4.7998616517235	0.7304337260446124	-1.0380516142497518	0.3777859574578578	0.16666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5464404027515444	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	carbohydrate_inflammatory_carbon	AGE_RAGE_SIGNALING	AGE-RAGE signaling	Figure_8	-0.5434069419664479	0.37203132673808686	-0.9154382687045348	-0.7936711824914554	-616412344614772.4	-0.5527798662446417	-1.512688245855907	0.25646294803310743	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.47212497251549324	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	insulin_irs_signaling	INSULIN_RECEPTOR_IRS	Insulin receptor and IRS signaling	Figure_8	-0.4603457874477243	0.8211151966717521	-1.2814609841194764	-1.1667219714319088	-6.970460349381958	0.0	-2.081457750688159	0.1325756520887511	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	insulin_irs_signaling	PI3K_AKT_SIGNALING	PI3K-AKT signaling	Figure_8	-0.4703756269866533	0.7779011926559805	-1.2482768196426337	-1.28606170768897	-8.722749054723423	0.0	-2.346690243872941	0.10991180456105336	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	insulin_irs_signaling	MTORC1_INSULIN_OUTPUT	mTORC1 insulin output	Figure_8	-0.18848568096941604	0.604324077197619	-0.792809758167035	-0.8022554182845378	-4.285312132264596	0.0	-1.5453432096638082	0.2557506490098219	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.47212497251549324	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	insulin_irs_signaling	AMPK_INSULIN_COUNTERREGULATION	AMPK counter-regulation of insulin signaling	Figure_8	-0.21260175619639204	0.5281136398811275	-0.7407153960775195	-0.6673525985458953	-4.9884624901320604	0.0	-1.2910974786496978	0.322494327462909	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5257766462898873	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	adipokine_signaling	LEPTIN_SIGNALING	Leptin signaling	Figure_8	-0.6430875451029158	0.6927128767729155	-1.3358004218758313	-1.2247781815870775	-9.729733494889688	0.0	-2.362814074103453	0.13620895334138236	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	adipokine_signaling	ADIPONECTIN_SIGNALING	Adiponectin signaling	Figure_8	-0.6492379179166776	0.6334990679397944	-1.282736985856472	-1.4595377800237535	-14.465651894929579	0.0	-2.7600877563524127	0.0928868856143236	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	adipokine_signaling	RESISTIN_INFLAMMATORY_SIGNALING	Resistin-associated inflammatory signaling	Figure_8	-0.8748506903545987	0.5597783976719264	-1.4346290880265251	-1.0279966763500605	-45.59400899227896	0.0	-1.9949344881474438	0.18265893142944883	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	adipokine_signaling	ADIPOKINE_INFLAMMATORY_AXIS	Inflammatory adipokine axis	Figure_8	-0.9447364383787844	0.3964459554527559	-1.3411823938315404	-0.9554352916513081	-4.170834546097819	0.0	-1.8462685136993493	0.2015102811232873	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	adipokine_signaling	PPARG_ADIPOMETABOLIC_REGULATION	PPARG adipometabolic regulation	Figure_8	-0.8862815572188696	0.36953748497808747	-1.255819042196957	-1.0650595860824086	-3.0340886858272027	0.0	-1.9257172381798469	0.1567657012704914	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	TRYPTOPHAN_KYNURENINE	Tryptophan-kynurenine metabolism	Figure_9	-0.3367040943721944	0.17298841081886	-0.5096925051910544	-0.6159075104252809	-3194750232061967.5	0.7178737905232325	-0.9830780795750796	0.40516556782885316	0.16666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5598162278181565	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	ARGININE_NO_UREA	Arginine, nitric oxide and urea coupling	Figure_9	-0.2943804746033992	0.32908326147230105	-0.6234637360757003	-0.8422646529769671	-13.218512388103017	0.0	-1.5781726521375778	0.23278604085260318	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.47212497251549324	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	GLUTAMINE_GLUTAMATE	Glutamine and glutamate metabolism	Figure_9	-0.556621452035023	0.6807300626965395	-1.2373515147315626	-1.532947024498103	-22.192445430010675	0.0	-2.9431263087608888	0.09038404881835745	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	SERINE_GLYCINE_ONE_CARBON	Serine, glycine and one-carbon metabolism	Figure_9	-0.49574787801449405	0.6274126665589728	-1.1231605445734667	-2.5638360544666905	-13.422190287279074	0.0	-4.837913261501151	0.028667510624667915	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	METHIONINE_SAM_METHYLATION	Methionine and SAM metabolism	Figure_9	-0.2734487346561376	0.4466252375028428	-0.7200739721589804	-0.8840367085233961	-8.760057297861763	0.0	-1.7113672642684847	0.22586551790123832	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.47212497251549324	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	BRANCHED_CHAIN_AMINO_ACIDS	Branched-chain amino-acid metabolism	Figure_9	-0.6006186699320715	0.3363651217540138	-0.9369837916860853	-0.6147476352712014	-1.7510958328480575	0.36542557070523785	-1.1686596761853667	0.3505177641932582	0.16666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5257766462898873	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	AROMATIC_AMINO_ACID_METABOLISM	Aromatic amino-acid metabolism	Figure_9	-0.12273428808025459	0.14925627622952478	-0.27199056430977936	-0.6058067445256515	-3.8024824980236973	0.7885377117092762	-0.9036043943282415	0.4539981286694457	0.16666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5862330767469558	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	amino_acid_metabolism	AMINO_ACID_TRANSPORT	Amino-acid transport	Figure_9	-0.7257483178346168	0.6689199261087575	-1.3946682439433742	-1.6233551237688848	-36.045932247552045	0.0	-3.1400162736011095	0.0847512585670425	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	catecholamine_stress_adjacent	CATECHOLAMINE_BIOSYNTHESIS_DEGRADATION	Catecholamine biosynthesis and degradation	Figure_9	0.1216816105919847	0.12859294416831893	-0.006911333576334222	-0.011601476087896167	-0.7994993777827997	7.3547086999684925	-0.02235978637869709	0.984099248090357	0.6666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.9896458283771818	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	catecholamine_stress_adjacent	ADRENERGIC_STRESS_SIGNALING	Adrenergic stress signaling	Figure_9	-0.34225069514647566	0.5387259778157446	-0.8809766729622203	-1.1977444355074067	-7.562043239885343	0.0	-2.278493654743984	0.1354854222108215	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	catecholamine_stress_adjacent	CATECHOLAMINE_IRON_REDOX_INTERFACE	Catecholamine, iron and redox interface	Figure_9	-0.34511077179154936	0.4350447304217762	-0.7801555022133255	-0.7065658422490039	-4.057768729486617	0.0	-1.366745344416913	0.3015710179451896	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5197287756076672	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	PURINE_DE_NOVO_SYNTHESIS	De novo purine synthesis	Figure_9	-0.6613664422057515	0.7882328638909794	-1.4495993060967307	-1.4612165779072037	-7.605788311771123	0.0	-2.7615574118069115	0.09247628429504265	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	PURINE_SALVAGE	Purine salvage	Figure_9	-0.04163038239684183	0.47144007936068477	-0.5130704617575266	-0.5602984246136837	-12.398901151127323	1.1887506214514976	-1.07227966428042	0.38732749472836747	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5504127556666274	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	PURINE_DEGRADATION_URATE	Purine degradation and urate	Figure_9	-0.36509006658381216	0.4128462821540573	-0.7779363487378694	-0.6325185712393705	-2.653958491526429	0.8320072777811642	-1.1560565465460595	0.3397837455397941	0.16666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5257766462898873	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_SYNTHESIS	Pyrimidine synthesis	Figure_9	-0.08268233793722916	0.5166047528313952	-0.5992870907686243	-1.1343642053428244	-9.030682443033522	0.0	-2.163331597577445	0.1495272376239655	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	PYRIMIDINE_DEGRADATION	Pyrimidine degradation	Figure_9	-0.10950688183457613	0.12604572332800643	-0.23555260516258256	-0.4167538157159713	-4.764812657152109	5.324774830522159	-0.6609081556769637	0.5614070229130504	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.668734836117016	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	NAD_METABOLISM	NAD metabolism	Figure_9	-0.27856752175438837	0.4046816860279425	-0.6832492077823309	-0.691028478727422	-114.00287521906947	0.0	-1.343429540133997	0.31111720117906494	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5250102769896721	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	UREA_CYCLE	Urea cycle	Figure_9	-0.48975546584543295	0.15111802094225055	-0.6408734867876835	-1.2245171086202828	-19.914450794335632	0.0	-2.0004693899132295	0.14404421339457396	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	NITRIC_OXIDE_SYNTHESIS_REGULATION	Nitric-oxide synthesis and regulation	Figure_9	-0.17248763314582266	0.19286941089082443	-0.3653570440366471	-0.42589805510986445	-3.5655197222211115	4.489490204724379	-0.7274765308324933	0.5195858378397272	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.6376735282578471	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	nucleotide_nad_nitrogen	XANTHINE_OXIDASE_OXIDATIVE_PURINE_CATABOLISM	Xanthine oxidase and oxidative purine catabolism	Figure_9	-0.06059894559627063	0.19285215843495626	-0.2534511040312269	-0.1770200256929926	-0.8834202348994611	15.597620104401056	-0.33320084562829194	0.7660254919920685	0.6666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.8384873628561831	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_CLASSICAL	Classical complement pathway	Figure_10	0.22949837434996345	-0.11585265216054792	0.34535102651051136	0.23412207931396495	-0.5076398167474984	4.283001919390725	0.44740184280457773	0.6946671653459857	0.6666666666666666	higher_in_group_a	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.781466586230197	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_LECTIN	Lectin complement pathway	Figure_10	-0.09153103145972165	0.06448466300997384	-0.1560156944696955	-0.14389874217768536	-1.31717736542949	3.0216054491346043	-0.26770566336260115	0.8093155462589889	0.5	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.8625599900918172	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_ALTERNATIVE	Alternative complement pathway	Figure_10	-0.050031187843628915	0.15723755700117967	-0.2072687448448086	-0.3118848799748798	-15.384885341352703	6.131956420767101	-0.6024544907873265	0.6060083423556242	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.6913616300113459	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_C3_CONVERTASE_AMPLIFICATION	C3 convertase and amplification	Figure_10	-0.06256464983002064	0.05775852333146606	-0.12032317316148669	-0.098071009542147	-0.7484922449272239	299.8147674944645	-0.18662363406887778	0.8673930259819571	0.6666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.9007542962120323	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_TERMINAL_MAC	Terminal complement and membrane-attack complex	Figure_10	-0.06182584749810698	-0.0966136553639439	0.03478780786583691	0.06002628963799807	-0.8392191623423245	4.563205222178646	0.11285666902484286	0.9188943408177943	0.6666666666666666	higher_in_group_a	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.9421574886865993	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_REGULATORS	Complement regulators	Figure_10	-0.22190573088682458	0.19925706061863613	-0.4211627915054607	-0.47014374411386245	-2.330058511086302	4.512355915089724	-0.899408296359258	0.4559590596920767	0.3333333333333333	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5862330767469558	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_COAGULATION_CROSSTALK	Complement-coagulation crosstalk	Figure_10	-0.3088628348411213	0.3691440998752198	-0.6780069347163411	-1.0688513026790987	-13.403129680972649	0.0	-2.0658825804610563	0.1703294883917139	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	0.15736260504101934	-0.015075808102427332	0.17243841314344668	0.13163420692233138	-0.8906327993441054	7.921855740422978	0.25502388720158914	0.8220735297700621	0.6666666666666666	higher_in_group_a	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.8647786481996758	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10	-0.7416689577699627	0.5982768932091656	-1.3399458509791282	-1.0848691609149244	-396.6114161210456	0.0	-2.1095156725606414	0.16936099457784998	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	-0.7819590698807585	0.4929511702567779	-1.2749102401375363	-1.0445714027572592	-8.421237174771239	0.0	-1.9521265151538876	0.16544351084271006	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	-0.7939452305072814	0.5797376381726689	-1.3736828686799503	-1.0065190305231961	-43.2006956955087	0.0	-1.9524979466673615	0.18830030604606893	0.0	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.46412394986798045	False	False
C4_UTI89_RFP_VS_UTI89_TERM	bladder	secondary_exploratory	UTI89_RFP_term	UTI89_term	2	3	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	-0.428899370860793	0.21619312449079775	-0.6450924953515907	-0.6282220737011541	-5.455812262458676	0.9201041697147897	-1.184603637008131	0.3414394156789021	0.16666666666666666	higher_in_group_b	positive effect indicates higher activity in the UTI89-RFP term subgroup	0.5257766462898873	False	False
